codigo_1;sigla_1;asignatura_1;codigo_2;sigla_2;asignatura_2;coordinacion_explicita;dependencia_normativa;coseno_tfidf;similitud_lsa;delta_semantico
101554;TTPSS;TEORÍAS Y TÉCNICAS PARA LA SOSTENIBILIDAD SOCIOAMBIENTAL;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0178;0,0573;0,0395
101526;FF;FUNDAMENTOS DE FÍSICA;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;0;0;0,0011;0,0385;0,0374
101522;MICRO;MICROBIOLOGÍA;101537;GMF;GESTIÓN DEL MEDIO FÍSICO;0;0;0,0198;0,0571;0,0373
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;0;0;0,0247;0,0610;0,0363
101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0270;0,0631;0,0361
101528;FM;FUNDAMENTOS DE MATEMÁTICAS;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0086;0,0446;0,0360
101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;101544;CA;CARTOGRAFÍA APLICADA;0;0;0,0117;0,0465;0,0348
101537;GMF;GESTIÓN DEL MEDIO FÍSICO;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0055;0,0399;0,0344
101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;660006;GEO;GEOLOGÍA;0;0;0,0197;0,0539;0,0342
101528;FM;FUNDAMENTOS DE MATEMÁTICAS;101557;GCP;GESTIÓN DE CAZA Y PESCA;0;0;0,0008;0,0348;0,0340
101539;BBPGM;BASES BOTÁNICAS PARA LA GESTIÓN DEL MEDIOAMBIENTE;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0103;0,0434;0,0331
101524;QA;QUÍMICA AMBIENTAL;101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;0;0;0,0177;0,0506;0,0329
101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;660007;EDAF;EDAFOLOGÍA;0;0;0,0107;0,0431;0,0324
101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;0;0;0,0360;0,0683;0,0323
101522;MICRO;MICROBIOLOGÍA;101529;EA;ECONOMÍA AMBIENTAL;0;0;0,0166;0,0483;0,0317
101537;GMF;GESTIÓN DEL MEDIO FÍSICO;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0122;0,0436;0,0314
101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0103;0,0411;0,0308
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;101557;GCP;GESTIÓN DE CAZA Y PESCA;0;0;0,0146;0,0449;0,0303
101529;EA;ECONOMÍA AMBIENTAL;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0156;0,0458;0,0302
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0228;0,0529;0,0301
101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;0;0;0,0131;0,0431;0,0300
101522;MICRO;MICROBIOLOGÍA;101548;TASP;TOXICOLOGÍA AMBIENTAL Y SALUD PÚBLICA;0;0;0,0391;0,0675;0,0284
101520;FB;FUNDAMENTOS DE BIOLOGÍA;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;0;0;0,0297;0,0581;0,0284
101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;0;0;0,0101;0,0384;0,0283
101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;101563;FA;FISICOQUÍMICA DE AGUAS;0;0;0,0196;0,0474;0,0278
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;0;0;0,0016;0,0289;0,0273
101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0292;0,0556;0,0264
101522;MICRO;MICROBIOLOGÍA;101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;0;0;0,0361;0,0617;0,0256
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;101549;GE;GESTIÓN DE ECOSISTEMAS;0;0;0,0123;0,0378;0,0255
101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;0;0;0,0146;0,0394;0,0248
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;101563;FA;FISICOQUÍMICA DE AGUAS;0;0;0,0091;0,0331;0,0240
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;0;0;0,0100;0,0338;0,0238
101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;101546;EA;EDUCACIÓN AMBIENTAL;0;0;0,0056;0,0293;0,0237
101522;MICRO;MICROBIOLOGÍA;101530;AHMA;ACTIVIDADES HUMANAS Y MEDIO AMBIENTE;0;0;0,0151;0,0383;0,0232
101552;ADA;ANÁLISIS DE DATOS AMBIENTALES;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0080;0,0311;0,0231
101522;MICRO;MICROBIOLOGÍA;101561;GRUI;GESTIÓN DE RESIDUOS URBANOS E INDUSTRIALES;0;0;0,0173;0,0402;0,0229
101522;MICRO;MICROBIOLOGÍA;101526;FF;FUNDAMENTOS DE FÍSICA;0;0;0,0078;0,0306;0,0228
101555;EV;ECOFISIOLOGÍA VEGETAL;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;0;0;0,0068;0,0295;0,0227
101530;AHMA;ACTIVIDADES HUMANAS Y MEDIO AMBIENTE;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0059;0,0286;0,0227
101523;FQ;FUNDAMENTOS DE QUÍMICA;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;0;0;0,0277;0,0490;0,0213
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0563;0,0771;0,0208
101527;MC;METEOROLOGÍA Y CLIMATOLOGÍA;101557;GCP;GESTIÓN DE CAZA Y PESCA;0;0;0,0048;0,0252;0,0204
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0157;0,0344;0,0187
101556;BA;BIOTECNOLOGÍA AMBIENTAL;660059;OGP;ORGANIZACIÓN Y GESTIÓN DE PROYECTOS;0;0;0,0110;0,0295;0,0185
101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;101546;EA;EDUCACIÓN AMBIENTAL;0;0;0,0166;0,0347;0,0181
101548;TASP;TOXICOLOGÍA AMBIENTAL Y SALUD PÚBLICA;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;0;0;0,0215;0,0395;0,0180
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;101546;EA;EDUCACIÓN AMBIENTAL;0;0;0,0099;0,0279;0,0180
101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;0;0;0,0273;0,0445;0,0172
101529;EA;ECONOMÍA AMBIENTAL;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;0;0;0,0098;0,0262;0,0164
101522;MICRO;MICROBIOLOGÍA;101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;0;0;0,0360;0,0491;0,0131
101541;EIAIPC;EVALUACIÓN DE IMPACTO AMBIENTAL: INSTRUMENTOS DE PREVENCIÓN Y CONTROL;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0164;0,0289;0,0125
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;101549;GE;GESTIÓN DE ECOSISTEMAS;0;0;0,0186;0,0308;0,0122
101522;MICRO;MICROBIOLOGÍA;101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;0;0;0,0296;0,0417;0,0121
101544;CA;CARTOGRAFÍA APLICADA;660059;OGP;ORGANIZACIÓN Y GESTIÓN DE PROYECTOS;0;0;0,0055;0,0173;0,0118
101523;FQ;FUNDAMENTOS DE QUÍMICA;101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;0;0;0,0064;0,0181;0,0117
101524;QA;QUÍMICA AMBIENTAL;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;0;0;0,0264;0,0362;0,0098
101522;MICRO;MICROBIOLOGÍA;101532;BIA;BASES DE INGENIERIA AMBIENTAL;0;0;0,0199;0,0297;0,0098
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0238;0,0334;0,0096
101528;FM;FUNDAMENTOS DE MATEMÁTICAS;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0024;0,0116;0,0092
101541;EIAIPC;EVALUACIÓN DE IMPACTO AMBIENTAL: INSTRUMENTOS DE PREVENCIÓN Y CONTROL;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0065;0,0137;0,0072
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;0;0;0,0095;0,0165;0,0070
101520;FB;FUNDAMENTOS DE BIOLOGÍA;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0221;0,0290;0,0069
101521;E;ECOLOGÍA;101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;0;0;0,0181;0,0244;0,0063
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;0;0;0,0090;0,0139;0,0049
101521;E;ECOLOGÍA;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;0;0;0,0411;0,0458;0,0047
101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;660007;EDAF;EDAFOLOGÍA;0;0;0,0120;0,0161;0,0041
101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;101546;EA;EDUCACIÓN AMBIENTAL;0;0;0,0175;0,0215;0,0040
101541;EIAIPC;EVALUACIÓN DE IMPACTO AMBIENTAL: INSTRUMENTOS DE PREVENCIÓN Y CONTROL;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;0;0;0,0137;0,0174;0,0037
101544;CA;CARTOGRAFÍA APLICADA;101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;0;0;0,0263;0,0297;0,0034
101523;FQ;FUNDAMENTOS DE QUÍMICA;101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;0;0;0,0126;0,0160;0,0034
101537;GMF;GESTIÓN DEL MEDIO FÍSICO;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0251;0,0284;0,0033
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;0;0;0,0029;0,0059;0,0030
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;101557;GCP;GESTIÓN DE CAZA Y PESCA;0;0;0,0244;0,0270;0,0026
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;101547;CE;CALIDAD Y EMPRESA;0;0;0,0143;0,0164;0,0021
101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;660059;OGP;ORGANIZACIÓN Y GESTIÓN DE PROYECTOS;0;0;0,0064;0,0085;0,0021
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;0;0;0,0062;0,0073;0,0011
101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;0;0;0,0315;0,0323;0,0008
101555;EV;ECOFISIOLOGÍA VEGETAL;101557;GCP;GESTIÓN DE CAZA Y PESCA;0;0;0,0118;0,0125;0,0007
101532;BIA;BASES DE INGENIERIA AMBIENTAL;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0113;0,0119;0,0006
101552;ADA;ANÁLISIS DE DATOS AMBIENTALES;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0000;0,0000;0,0000
101524;QA;QUÍMICA AMBIENTAL;101557;GCP;GESTIÓN DE CAZA Y PESCA;0;0;0,0287;0,0286;-0,0001
101545;EST;ESTADÍSTICA;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0001;0,0000;-0,0001
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0479;0,0476;-0,0003
101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;660059;OGP;ORGANIZACIÓN Y GESTIÓN DE PROYECTOS;0;0;0,0004;0,0000;-0,0004
101532;BIA;BASES DE INGENIERIA AMBIENTAL;101544;CA;CARTOGRAFÍA APLICADA;0;0;0,0117;0,0111;-0,0006
101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;660006;GEO;GEOLOGÍA;0;0;0,0088;0,0080;-0,0008
101526;FF;FUNDAMENTOS DE FÍSICA;101557;GCP;GESTIÓN DE CAZA Y PESCA;0;0;0,0008;0,0000;-0,0008
101545;EST;ESTADÍSTICA;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0008;0,0000;-0,0008
101555;EV;ECOFISIOLOGÍA VEGETAL;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0119;0,0110;-0,0009
101520;FB;FUNDAMENTOS DE BIOLOGÍA;101546;EA;EDUCACIÓN AMBIENTAL;0;0;0,0111;0,0101;-0,0010
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;101557;GCP;GESTIÓN DE CAZA Y PESCA;0;0;0,0137;0,0126;-0,0011
101526;FF;FUNDAMENTOS DE FÍSICA;101544;CA;CARTOGRAFÍA APLICADA;0;0;0,0014;0,0000;-0,0014
101526;FF;FUNDAMENTOS DE FÍSICA;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0015;0,0000;-0,0015
101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0020;0,0000;-0,0020
101523;FQ;FUNDAMENTOS DE QUÍMICA;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0505;0,0484;-0,0021
101523;FQ;FUNDAMENTOS DE QUÍMICA;101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;0;0;0,0021;0,0000;-0,0021
101552;ADA;ANÁLISIS DE DATOS AMBIENTALES;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0022;0,0000;-0,0022
101557;GCP;GESTIÓN DE CAZA Y PESCA;660007;EDAF;EDAFOLOGÍA;0;0;0,0023;0,0000;-0,0023
101546;EA;EDUCACIÓN AMBIENTAL;660007;EDAF;EDAFOLOGÍA;0;0;0,0028;0,0000;-0,0028
101544;CA;CARTOGRAFÍA APLICADA;101554;TTPSS;TEORÍAS Y TÉCNICAS PARA LA SOSTENIBILIDAD SOCIOAMBIENTAL;0;0;0,0093;0,0064;-0,0029
101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0029;0,0000;-0,0029
101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0034;0,0000;-0,0034
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;101546;EA;EDUCACIÓN AMBIENTAL;0;0;0,0038;0,0000;-0,0038
101544;CA;CARTOGRAFÍA APLICADA;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;0;0;0,0038;0,0000;-0,0038
101546;EA;EDUCACIÓN AMBIENTAL;101555;EV;ECOFISIOLOGÍA VEGETAL;0;0;0,0038;0,0000;-0,0038
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0039;0,0000;-0,0039
101526;FF;FUNDAMENTOS DE FÍSICA;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0066;0,0026;-0,0040
101537;GMF;GESTIÓN DEL MEDIO FÍSICO;101544;CA;CARTOGRAFÍA APLICADA;0;0;0,0042;0,0000;-0,0042
101527;MC;METEOROLOGÍA Y CLIMATOLOGÍA;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0045;0,0000;-0,0045
101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0045;0,0000;-0,0045
101546;EA;EDUCACIÓN AMBIENTAL;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0045;0,0000;-0,0045
101524;QA;QUÍMICA AMBIENTAL;101546;EA;EDUCACIÓN AMBIENTAL;0;0;0,0046;0,0000;-0,0046
101545;EST;ESTADÍSTICA;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0047;0,0000;-0,0047
101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;660006;GEO;GEOLOGÍA;0;0;0,0047;0,0000;-0,0047
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;101546;EA;EDUCACIÓN AMBIENTAL;0;0;0,0048;0,0000;-0,0048
101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0125;0,0076;-0,0049
101554;TTPSS;TEORÍAS Y TÉCNICAS PARA LA SOSTENIBILIDAD SOCIOAMBIENTAL;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0057;0,0006;-0,0051
101523;FQ;FUNDAMENTOS DE QUÍMICA;101546;EA;EDUCACIÓN AMBIENTAL;0;0;0,0051;0,0000;-0,0051
101524;QA;QUÍMICA AMBIENTAL;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;0;0;0,0052;0,0000;-0,0052
101523;FQ;FUNDAMENTOS DE QUÍMICA;101557;GCP;GESTIÓN DE CAZA Y PESCA;0;0;0,0054;0,0000;-0,0054
101529;EA;ECONOMÍA AMBIENTAL;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0055;0,0000;-0,0055
101539;BBPGM;BASES BOTÁNICAS PARA LA GESTIÓN DEL MEDIOAMBIENTE;101546;EA;EDUCACIÓN AMBIENTAL;0;0;0,0055;0,0000;-0,0055
101547;CE;CALIDAD Y EMPRESA;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0056;0,0000;-0,0056
101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0057;0,0000;-0,0057
101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0058;0,0000;-0,0058
101522;MICRO;MICROBIOLOGÍA;101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;0;0;0,0131;0,0071;-0,0060
101523;FQ;FUNDAMENTOS DE QUÍMICA;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0063;0,0000;-0,0063
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;101544;CA;CARTOGRAFÍA APLICADA;0;0;0,0063;0,0000;-0,0063
101546;EA;EDUCACIÓN AMBIENTAL;101563;FA;FISICOQUÍMICA DE AGUAS;0;0;0,0063;0,0000;-0,0063
101546;EA;EDUCACIÓN AMBIENTAL;660006;GEO;GEOLOGÍA;0;0;0,0063;0,0000;-0,0063
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0064;0,0000;-0,0064
101563;FA;FISICOQUÍMICA DE AGUAS;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0064;0,0000;-0,0064
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;0;0;0,0065;0,0000;-0,0065
101541;EIAIPC;EVALUACIÓN DE IMPACTO AMBIENTAL: INSTRUMENTOS DE PREVENCIÓN Y CONTROL;101544;CA;CARTOGRAFÍA APLICADA;0;0;0,0065;0,0000;-0,0065
101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;101557;GCP;GESTIÓN DE CAZA Y PESCA;0;0;0,0066;0,0000;-0,0066
101539;BBPGM;BASES BOTÁNICAS PARA LA GESTIÓN DEL MEDIOAMBIENTE;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0068;0,0000;-0,0068
101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0069;0,0000;-0,0069
101524;QA;QUÍMICA AMBIENTAL;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0071;0,0000;-0,0071
101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;0;0;0,0073;0,0000;-0,0073
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;0;0;0,0074;0,0000;-0,0074
101522;MICRO;MICROBIOLOGÍA;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;0;0;0,0178;0,0101;-0,0077
101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;0;0;0,0077;0,0000;-0,0077
101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0077;0,0000;-0,0077
101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;101544;CA;CARTOGRAFÍA APLICADA;0;0;0,0078;0,0000;-0,0078
101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;101557;GCP;GESTIÓN DE CAZA Y PESCA;0;0;0,0079;0,0000;-0,0079
101556;BA;BIOTECNOLOGÍA AMBIENTAL;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;0;0;0,0153;0,0073;-0,0080
101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;0;0;0,0094;0,0013;-0,0081
101546;EA;EDUCACIÓN AMBIENTAL;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0082;0,0000;-0,0082
101547;CE;CALIDAD Y EMPRESA;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;0;0;0,0082;0,0000;-0,0082
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;101544;CA;CARTOGRAFÍA APLICADA;0;0;0,0083;0,0000;-0,0083
101522;MICRO;MICROBIOLOGÍA;101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;0;0;0,0084;0,0000;-0,0084
101522;MICRO;MICROBIOLOGÍA;101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;0;0;0,0135;0,0049;-0,0086
101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;660007;EDAF;EDAFOLOGÍA;0;0;0,0086;0,0000;-0,0086
101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0086;0,0000;-0,0086
101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;101563;FA;FISICOQUÍMICA DE AGUAS;0;0;0,0086;0,0000;-0,0086
101557;GCP;GESTIÓN DE CAZA Y PESCA;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0087;0,0000;-0,0087
101549;GE;GESTIÓN DE ECOSISTEMAS;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0088;0,0000;-0,0088
101522;MICRO;MICROBIOLOGÍA;101547;CE;CALIDAD Y EMPRESA;0;0;0,0092;0,0000;-0,0092
101546;EA;EDUCACIÓN AMBIENTAL;101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;0;0;0,0134;0,0039;-0,0095
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0185;0,0086;-0,0099
101544;CA;CARTOGRAFÍA APLICADA;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0109;0,0006;-0,0103
101547;CE;CALIDAD Y EMPRESA;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0105;0,0000;-0,0105
