codigo_1;sigla_1;asignatura_1;curso_1;cuatrimestre_1;codigo_2;sigla_2;asignatura_2;curso_2;cuatrimestre_2;coordinacion_explicita;dependencia_normativa;coseno_tfidf;similitud_lsa;delta_semantico;u_confluencia;u_solapamiento_sincronico;u_solapamiento_diacronico
101530;AHMA;ACTIVIDADES HUMANAS Y MEDIO AMBIENTE;1;2C;101555;EV;ECOFISIOLOGÍA VEGETAL;4;2C;0;0;0,0429;0,3291;0,2862;0,5724;0,0000;0,0000
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;3;1C;101561;GRUI;GESTIÓN DE RESIDUOS URBANOS E INDUSTRIALES;4;2C;0;0;0,0676;0,3534;0,2858;0,5716;0,0000;0,0880
101561;GRUI;GESTIÓN DE RESIDUOS URBANOS E INDUSTRIALES;4;2C;101563;FA;FISICOQUÍMICA DE AGUAS;4;2C;0;0;0,0110;0,2966;0,2856;0,5712;0,0000;0,0000
101527;MC;METEOROLOGÍA Y CLIMATOLOGÍA;2;1C;101549;GE;GESTIÓN DE ECOSISTEMAS;2;2C;0;0;0,0277;0,3132;0,2855;0,5710;0,0000;0,0000
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;660007;EDAF;EDAFOLOGÍA;2;2C;0;0;0,1274;0,4121;0,2847;0,5694;0,0000;0,3870
101529;EA;ECONOMÍA AMBIENTAL;2;2C;101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;1;2C;0;0;0,0077;0,2907;0,2830;0,5660;0,0000;0,0000
101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;3;1C;101548;TASP;TOXICOLOGÍA AMBIENTAL Y SALUD PÚBLICA;3;1C;0;0;0,0223;0,3041;0,2818;0,5636;0,0000;0,0000
101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;3;2C;101561;GRUI;GESTIÓN DE RESIDUOS URBANOS E INDUSTRIALES;4;2C;0;0;0,0313;0,3129;0,2816;0,5632;0,0000;0,0000
101526;FF;FUNDAMENTOS DE FÍSICA;1;1C;101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;3;2C;0;0;0,0007;0,2821;0,2814;0,5628;0,0000;0,0000
101529;EA;ECONOMÍA AMBIENTAL;2;2C;101546;EA;EDUCACIÓN AMBIENTAL;4;1C;0;0;0,0223;0,3029;0,2806;0,5612;0,0000;0,0000
101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;2;1C;101555;EV;ECOFISIOLOGÍA VEGETAL;4;2C;0;0;0,0068;0,2831;0,2763;0,5526;0,0000;0,0000
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;3;1C;101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;3;2C;0;0;0,0046;0,2801;0,2755;0,5510;0,0000;0,0000
101537;GMF;GESTIÓN DEL MEDIO FÍSICO;3;1C;101563;FA;FISICOQUÍMICA DE AGUAS;4;2C;0;0;0,0204;0,2952;0,2748;0,5496;0,0000;0,0000
660007;EDAF;EDAFOLOGÍA;2;2C;660059;OGP;ORGANIZACIÓN Y GESTIÓN DE PROYECTOS;4;1C;0;0;0,0033;0,2776;0,2743;0,5486;0,0000;0,0000
101548;TASP;TOXICOLOGÍA AMBIENTAL Y SALUD PÚBLICA;3;1C;660006;GEO;GEOLOGÍA;1;1C;0;0;0,0211;0,2947;0,2736;0,5472;0,0000;0,0000
101526;FF;FUNDAMENTOS DE FÍSICA;1;1C;101549;GE;GESTIÓN DE ECOSISTEMAS;2;2C;0;0;0,0098;0,2821;0,2723;0,5446;0,0000;0,0000
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;101563;FA;FISICOQUÍMICA DE AGUAS;4;2C;0;0;0,0311;0,3031;0,2720;0,5440;0,0000;0,0000
101530;AHMA;ACTIVIDADES HUMANAS Y MEDIO AMBIENTE;1;2C;101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;0;0;0,0065;0,2764;0,2699;0,5398;0,0000;0,0000
101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;3;2C;101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;3;2C;0;0;0,0046;0,2740;0,2694;0,5388;0,0000;0,0000
101523;FQ;FUNDAMENTOS DE QUÍMICA;1;1C;101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;0;0;0,0113;0,2739;0,2626;0,5252;0,0000;0,0000
101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;3;2C;101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;2;1C;0;0;0,0134;0,2759;0,2625;0,5250;0,0000;0,0000
101528;FM;FUNDAMENTOS DE MATEMÁTICAS;1;1C;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;0;0;0,0099;0,2719;0,2620;0,5240;0,0000;0,0000
101541;EIAIPC;EVALUACIÓN DE IMPACTO AMBIENTAL: INSTRUMENTOS DE PREVENCIÓN Y CONTROL;4;1C;660007;EDAF;EDAFOLOGÍA;2;2C;0;0;0,0082;0,2680;0,2598;0,5196;0,0000;0,0000
101521;E;ECOLOGÍA;2;1C;101541;EIAIPC;EVALUACIÓN DE IMPACTO AMBIENTAL: INSTRUMENTOS DE PREVENCIÓN Y CONTROL;4;1C;0;0;0,0469;0,3064;0,2595;0,5190;0,0000;0,0000
101552;ADA;ANÁLISIS DE DATOS AMBIENTALES;4;1C;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;4;1C;0;0;0,0273;0,2868;0,2595;0,5190;0,0000;0,0000
101539;BBPGM;BASES BOTÁNICAS PARA LA GESTIÓN DEL MEDIOAMBIENTE;1;2C;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;0;0;0,0275;0,2861;0,2586;0,5172;0,0000;0,0000
101555;EV;ECOFISIOLOGÍA VEGETAL;4;2C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0692;0,3275;0,2583;0,5166;0,0960;0,0000
101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;3;2C;101547;CE;CALIDAD Y EMPRESA;4;1C;0;0;0,0005;0,2582;0,2577;0,5154;0,0000;0,0000
101529;EA;ECONOMÍA AMBIENTAL;2;2C;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;0;0;0,0146;0,2722;0,2576;0,5152;0,0000;0,0000
101537;GMF;GESTIÓN DEL MEDIO FÍSICO;3;1C;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;0;0;0,0184;0,2759;0,2575;0,5150;0,0000;0,0000
101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;3;2C;101541;EIAIPC;EVALUACIÓN DE IMPACTO AMBIENTAL: INSTRUMENTOS DE PREVENCIÓN Y CONTROL;4;1C;0;0;0,0321;0,2895;0,2574;0,5148;0,0000;0,0000
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;101548;TASP;TOXICOLOGÍA AMBIENTAL Y SALUD PÚBLICA;3;1C;0;0;0,0496;0,3062;0,2566;0,5132;0,0000;0,0000
101523;FQ;FUNDAMENTOS DE QUÍMICA;1;1C;101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;0;0;0,0048;0,2609;0,2561;0,5122;0,0000;0,0000
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;3;1C;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;4;1C;0;0;0,0071;0,2627;0,2556;0,5112;0,0000;0,0000
101520;FB;FUNDAMENTOS DE BIOLOGÍA;1;1C;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;0;0;0,0234;0,2789;0,2555;0,5110;0,0000;0,0000
101532;BIA;BASES DE INGENIERIA AMBIENTAL;2;2C;101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;0;0;0,0093;0,2628;0,2535;0,5070;0,0000;0,0000
101537;GMF;GESTIÓN DEL MEDIO FÍSICO;3;1C;101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;2;1C;0;0;0,0088;0,2623;0,2535;0,5070;0,0000;0,0000
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;3;1C;101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;0;0;0,0344;0,2878;0,2534;0,5068;0,0000;0,0000
101557;GCP;GESTIÓN DE CAZA Y PESCA;4;2C;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;0;0;0,0425;0,2956;0,2531;0,5062;0,0000;0,0000
101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;3;1C;101544;CA;CARTOGRAFÍA APLICADA;1;2C;0;0;0,0422;0,2951;0,2529;0,5058;0,0000;0,0000
101549;GE;GESTIÓN DE ECOSISTEMAS;2;2C;660007;EDAF;EDAFOLOGÍA;2;2C;0;0;0,0232;0,2746;0,2514;0,5028;0,0000;0,0000
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;101555;EV;ECOFISIOLOGÍA VEGETAL;4;2C;0;0;0,0219;0,2732;0,2513;0,5026;0,0000;0,0000
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;2;1C;101532;BIA;BASES DE INGENIERIA AMBIENTAL;2;2C;0;0;0,0319;0,2813;0,2494;0,4988;0,0000;0,0000
101527;MC;METEOROLOGÍA Y CLIMATOLOGÍA;2;1C;101544;CA;CARTOGRAFÍA APLICADA;1;2C;0;0;0,0249;0,2742;0,2493;0,4986;0,0000;0,0000
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;3;1C;101547;CE;CALIDAD Y EMPRESA;4;1C;0;0;0,0163;0,2640;0,2477;0,4954;0,0000;0,0000
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;101539;BBPGM;BASES BOTÁNICAS PARA LA GESTIÓN DEL MEDIOAMBIENTE;1;2C;0;0;0,0121;0,2591;0,2470;0,4940;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;4;1C;0;0;0,0603;0,3063;0,2460;0,4920;0,0000;0,0515
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;101545;EST;ESTADÍSTICA;1;2C;0;0;0,0062;0,2521;0,2459;0,4918;0,0000;0,0000
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;101563;FA;FISICOQUÍMICA DE AGUAS;4;2C;0;0;0,0201;0,2656;0,2455;0,4910;0,0000;0,0000
101520;FB;FUNDAMENTOS DE BIOLOGÍA;1;1C;101522;MICRO;MICROBIOLOGÍA;2;2C;0;0;0,1206;0,3645;0,2439;0,4878;0,0000;0,3530
101541;EIAIPC;EVALUACIÓN DE IMPACTO AMBIENTAL: INSTRUMENTOS DE PREVENCIÓN Y CONTROL;4;1C;101555;EV;ECOFISIOLOGÍA VEGETAL;4;2C;0;0;0,0062;0,2496;0,2434;0,4868;0,0000;0,0000
101529;EA;ECONOMÍA AMBIENTAL;2;2C;101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;3;1C;0;0;0,0312;0,2735;0,2423;0,4846;0,0000;0,0000
101528;FM;FUNDAMENTOS DE MATEMÁTICAS;1;1C;101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;0;0;0,0174;0,2588;0,2414;0,4828;0,0000;0,0000
101554;TTPSS;TEORÍAS Y TÉCNICAS PARA LA SOSTENIBILIDAD SOCIOAMBIENTAL;4;2C;101555;EV;ECOFISIOLOGÍA VEGETAL;4;2C;0;0;0,0176;0,2590;0,2414;0,4828;0,0000;0,0000
101526;FF;FUNDAMENTOS DE FÍSICA;1;1C;101547;CE;CALIDAD Y EMPRESA;4;1C;0;0;0,0072;0,2481;0,2409;0,4818;0,0000;0,0000
101549;GE;GESTIÓN DE ECOSISTEMAS;2;2C;101555;EV;ECOFISIOLOGÍA VEGETAL;4;2C;0;0;0,0090;0,2497;0,2407;0,4814;0,0000;0,0000
101555;EV;ECOFISIOLOGÍA VEGETAL;4;2C;660059;OGP;ORGANIZACIÓN Y GESTIÓN DE PROYECTOS;4;1C;0;0;0,0079;0,2470;0,2391;0,4782;0,0000;0,0000
101524;QA;QUÍMICA AMBIENTAL;2;1C;101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;0;0;0,1037;0,3420;0,2383;0,4766;0,0000;0,2685
101528;FM;FUNDAMENTOS DE MATEMÁTICAS;1;1C;101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;1;2C;0;0;0,0145;0,2518;0,2373;0,4746;0,0000;0,0000
101530;AHMA;ACTIVIDADES HUMANAS Y MEDIO AMBIENTE;1;2C;101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;3;1C;0;0;0,0000;0,2373;0,2373;0,4746;0,0000;0,0000
101548;TASP;TOXICOLOGÍA AMBIENTAL Y SALUD PÚBLICA;3;1C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0629;0,2993;0,2364;0,4728;0,0000;0,0645
101520;FB;FUNDAMENTOS DE BIOLOGÍA;1;1C;101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;0;0;0,0175;0,2532;0,2357;0,4714;0,0000;0,0000
101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;3;2C;101555;EV;ECOFISIOLOGÍA VEGETAL;4;2C;0;0;0,0036;0,2389;0,2353;0,4706;0,0000;0,0000
101529;EA;ECONOMÍA AMBIENTAL;2;2C;660006;GEO;GEOLOGÍA;1;1C;0;0;0,0040;0,2391;0,2351;0,4702;0,0000;0,0000
101530;AHMA;ACTIVIDADES HUMANAS Y MEDIO AMBIENTE;1;2C;101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;0;0;0,0379;0,2726;0,2347;0,4694;0,0000;0,0000
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;3;1C;660059;OGP;ORGANIZACIÓN Y GESTIÓN DE PROYECTOS;4;1C;0;0;0,0045;0,2356;0,2311;0,4622;0,0000;0,0000
101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;2;1C;101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;3;1C;0;0;0,0294;0,2604;0,2310;0,4620;0,0000;0,0000
101523;FQ;FUNDAMENTOS DE QUÍMICA;1;1C;101561;GRUI;GESTIÓN DE RESIDUOS URBANOS E INDUSTRIALES;4;2C;0;0;0,0034;0,2337;0,2303;0,4606;0,0000;0,0000
101546;EA;EDUCACIÓN AMBIENTAL;4;1C;101561;GRUI;GESTIÓN DE RESIDUOS URBANOS E INDUSTRIALES;4;2C;0;0;0,0209;0,2501;0,2292;0,4584;0,0000;0,0000
101558;CCMC;CONTROL DE LA CONTAMINACIÓN MEDIANTE CATÁLISIS;4;2C;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;0;0;0,0240;0,2524;0,2284;0,4568;0,0000;0,0000
101528;FM;FUNDAMENTOS DE MATEMÁTICAS;1;1C;101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;2;1C;0;0;0,0046;0,2324;0,2278;0,4556;0,0000;0,0000
101547;CE;CALIDAD Y EMPRESA;4;1C;101555;EV;ECOFISIOLOGÍA VEGETAL;4;2C;0;0;0,0070;0,2342;0,2272;0,4544;0,0000;0,0000
101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;2;1C;660059;OGP;ORGANIZACIÓN Y GESTIÓN DE PROYECTOS;4;1C;0;0;0,0240;0,2498;0,2258;0,4516;0,0000;0,0000
101532;BIA;BASES DE INGENIERIA AMBIENTAL;2;2C;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;4;1C;0;0;0,0408;0,2646;0,2238;0,4476;0,0000;0,0000
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;3;1C;101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;2;1C;0;0;0,0150;0,2385;0,2235;0,4470;0,0000;0,0000
101539;BBPGM;BASES BOTÁNICAS PARA LA GESTIÓN DEL MEDIOAMBIENTE;1;2C;101544;CA;CARTOGRAFÍA APLICADA;1;2C;0;0;0,0188;0,2409;0,2221;0,4442;0,0000;0,0000
101526;FF;FUNDAMENTOS DE FÍSICA;1;1C;101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;2;1C;0;0;0,0146;0,2359;0,2213;0,4426;0,0000;0,0000
101544;CA;CARTOGRAFÍA APLICADA;1;2C;101558;CCMC;CONTROL DE LA CONTAMINACIÓN MEDIANTE CATÁLISIS;4;2C;0;0;0,0213;0,2423;0,2210;0,4420;0,0000;0,0000
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;3;1C;101554;TTPSS;TEORÍAS Y TÉCNICAS PARA LA SOSTENIBILIDAD SOCIOAMBIENTAL;4;2C;0;0;0,0043;0,2250;0,2207;0,4414;0,0000;0,0000
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;3;1C;101541;EIAIPC;EVALUACIÓN DE IMPACTO AMBIENTAL: INSTRUMENTOS DE PREVENCIÓN Y CONTROL;4;1C;0;0;0,0079;0,2285;0,2206;0,4412;0,0000;0,0000
101521;E;ECOLOGÍA;2;1C;101548;TASP;TOXICOLOGÍA AMBIENTAL Y SALUD PÚBLICA;3;1C;0;0;0,0594;0,2797;0,2203;0,4406;0,0000;0,0470
101524;QA;QUÍMICA AMBIENTAL;2;1C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,1642;0,3842;0,2200;0,4400;0,0000;0,5710
101527;MC;METEOROLOGÍA Y CLIMATOLOGÍA;2;1C;101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;0;0;0,0081;0,2263;0,2182;0,4364;0,0000;0,0000
101532;BIA;BASES DE INGENIERIA AMBIENTAL;2;2C;101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;1;2C;0;0;0,0119;0,2281;0,2162;0,4324;0,0000;0,0000
101527;MC;METEOROLOGÍA Y CLIMATOLOGÍA;2;1C;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;4;1C;0;0;0,0047;0,2198;0,2151;0,4302;0,0000;0,0000
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;2;1C;101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;3;2C;0;0;0,0185;0,2334;0,2149;0,4298;0,0000;0,0000
101528;FM;FUNDAMENTOS DE MATEMÁTICAS;1;1C;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;4;1C;0;0;0,0108;0,2254;0,2146;0,4292;0,0000;0,0000
101530;AHMA;ACTIVIDADES HUMANAS Y MEDIO AMBIENTE;1;2C;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;3;2C;0;0;0,0216;0,2361;0,2145;0,4290;0,0000;0,0000
101555;EV;ECOFISIOLOGÍA VEGETAL;4;2C;660006;GEO;GEOLOGÍA;1;1C;0;0;0,0151;0,2271;0,2120;0,4240;0,0000;0,0000
101527;MC;METEOROLOGÍA Y CLIMATOLOGÍA;2;1C;101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;3;1C;0;0;0,0225;0,2336;0,2111;0,4222;0,0000;0,0000
101527;MC;METEOROLOGÍA Y CLIMATOLOGÍA;2;1C;101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;1;2C;0;0;0,0105;0,2205;0,2100;0,4200;0,0000;0,0000
101524;QA;QUÍMICA AMBIENTAL;2;1C;660006;GEO;GEOLOGÍA;1;1C;0;0;0,0515;0,2595;0,2080;0,4160;0,0000;0,0075
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;3;1C;101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;1;2C;0;0;0,0071;0,2149;0,2078;0,4156;0,0000;0,0000
101523;FQ;FUNDAMENTOS DE QUÍMICA;1;1C;101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;2;1C;0;0;0,0143;0,2200;0,2057;0,4114;0,0000;0,0000
101548;TASP;TOXICOLOGÍA AMBIENTAL Y SALUD PÚBLICA;3;1C;101557;GCP;GESTIÓN DE CAZA Y PESCA;4;2C;0;0;0,0327;0,2384;0,2057;0,4114;0,0000;0,0000
101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;2;1C;101563;FA;FISICOQUÍMICA DE AGUAS;4;2C;0;0;0,0167;0,2223;0,2056;0,4112;0,0000;0,0000
101528;FM;FUNDAMENTOS DE MATEMÁTICAS;1;1C;101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;0;0;0,0190;0,2229;0,2039;0,4078;0,0000;0,0000
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;101554;TTPSS;TEORÍAS Y TÉCNICAS PARA LA SOSTENIBILIDAD SOCIOAMBIENTAL;4;2C;0;0;0,0083;0,2122;0,2039;0,4078;0,0000;0,0000
101532;BIA;BASES DE INGENIERIA AMBIENTAL;2;2C;101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;3;1C;0;0;0,0055;0,2090;0,2035;0,4070;0,0000;0,0000
101530;AHMA;ACTIVIDADES HUMANAS Y MEDIO AMBIENTE;1;2C;101546;EA;EDUCACIÓN AMBIENTAL;4;1C;0;0;0,0193;0,2226;0,2033;0,4066;0,0000;0,0000
101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;4;1C;660006;GEO;GEOLOGÍA;1;1C;0;0;0,0082;0,2112;0,2030;0,4060;0,0000;0,0000
101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;101561;GRUI;GESTIÓN DE RESIDUOS URBANOS E INDUSTRIALES;4;2C;0;0;0,0372;0,2402;0,2030;0,4060;0,0000;0,0000
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;3;1C;101549;GE;GESTIÓN DE ECOSISTEMAS;2;2C;0;0;0,0125;0,2151;0,2026;0,4052;0,0000;0,0000
101549;GE;GESTIÓN DE ECOSISTEMAS;2;2C;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;0;0;0,0420;0,2431;0,2011;0,4022;0,0000;0,0000
101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;4;1C;101555;EV;ECOFISIOLOGÍA VEGETAL;4;2C;0;0;0,0066;0,2076;0,2010;0,4020;0,0000;0,0000
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;3;1C;660006;GEO;GEOLOGÍA;1;1C;0;0;0,0115;0,2114;0,1999;0,3998;0,0000;0,0000
101548;TASP;TOXICOLOGÍA AMBIENTAL Y SALUD PÚBLICA;3;1C;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;0;0;0,0158;0,2157;0,1999;0,3998;0,0000;0,0000
101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;3;2C;660007;EDAF;EDAFOLOGÍA;2;2C;0;0;0,0813;0,2810;0,1997;0,3994;0,0000;0,1565
101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;3;1C;101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;2;1C;0;0;0,0244;0,2236;0,1992;0,3984;0,0000;0,0000
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;3;1C;0;0;0,0403;0,2393;0,1990;0,3980;0,0000;0,0000
101521;E;ECOLOGÍA;2;1C;660007;EDAF;EDAFOLOGÍA;2;2C;0;0;0,0695;0,2683;0,1988;0,3976;0,0000;0,0000
101523;FQ;FUNDAMENTOS DE QUÍMICA;1;1C;101537;GMF;GESTIÓN DEL MEDIO FÍSICO;3;1C;0;0;0,0103;0,2087;0,1984;0,3968;0,0000;0,0000
101528;FM;FUNDAMENTOS DE MATEMÁTICAS;1;1C;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;3;2C;0;0;0,0126;0,2096;0,1970;0,3940;0,0000;0,0000
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;2;1C;101548;TASP;TOXICOLOGÍA AMBIENTAL Y SALUD PÚBLICA;3;1C;0;0;0,0178;0,2139;0,1961;0,3922;0,0000;0,0000
101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;3;1C;101561;GRUI;GESTIÓN DE RESIDUOS URBANOS E INDUSTRIALES;4;2C;0;0;0,0096;0,2056;0,1960;0,3920;0,0000;0,0000
101541;EIAIPC;EVALUACIÓN DE IMPACTO AMBIENTAL: INSTRUMENTOS DE PREVENCIÓN Y CONTROL;4;1C;101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;2;1C;0;0;0,0063;0,2012;0,1949;0,3898;0,0000;0,0000
101529;EA;ECONOMÍA AMBIENTAL;2;2C;101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;2;1C;0;0;0,0181;0,2124;0,1943;0,3886;0,0000;0,0000
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;2;1C;101539;BBPGM;BASES BOTÁNICAS PARA LA GESTIÓN DEL MEDIOAMBIENTE;1;2C;0;0;0,0099;0,2016;0,1917;0,3834;0,0000;0,0000
101537;GMF;GESTIÓN DEL MEDIO FÍSICO;3;1C;101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;3;1C;0;0;0,0159;0,2054;0,1895;0,3790;0,0000;0,0000
101557;GCP;GESTIÓN DE CAZA Y PESCA;4;2C;101558;CCMC;CONTROL DE LA CONTAMINACIÓN MEDIANTE CATÁLISIS;4;2C;0;0;0,0141;0,1991;0,1850;0,3700;0,0000;0,0000
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;3;1C;101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;0;0;0,0204;0,2037;0,1833;0,3666;0,0000;0,0000
101526;FF;FUNDAMENTOS DE FÍSICA;1;1C;101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;0;0;0,0023;0,1855;0,1832;0,3664;0,0000;0,0000
